test_hub,algo,round,rmse_ret,mae_ret,rmse_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price
LTU,fedavg,8,0.029878344386816025,0.02394345961511135,1.375323377089642,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,9,0.029517101123929024,0.02390555664896965,1.3586814375080591,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,10,0.029440125450491905,0.02429112233221531,1.343056433209242,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,11,0.02943451516330242,0.024010730907320976,1.3475238393004811,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,12,0.02937450259923935,0.02428215742111206,1.3421832073443032,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,13,0.02935227006673813,0.02408379130065441,1.3419749359735216,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,14,0.029157424345612526,0.024030910804867744,1.334598329207381,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,15,0.028884002938866615,0.023970169946551323,1.316051513400793,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,16,0.029046745970845222,0.0239472147077322,1.324086389550318,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,17,0.02901402860879898,0.02364402823150158,1.3248019211986288,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,18,0.02905619703233242,0.023758549243211746,1.3219295930863175,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,19,0.029148975387215614,0.02415817230939865,1.3243852494007653,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,20,0.028769511729478836,0.023331521078944206,1.3158834190061197,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,21,0.028567122295498848,0.023574098944664,1.3018754541621558,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,22,0.028600091114640236,0.02360306680202484,1.3054823388028995,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,23,0.028365179896354675,0.023151226341724396,1.3019378168777802,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,24,0.0281729344278574,0.023302355781197548,1.2866993266548523,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,25,0.028656000271439552,0.02346678264439106,1.3158549540329287,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,26,0.02845817245543003,0.0233293529599905,1.2985593911577769,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,27,0.028506774455308914,0.023457800969481468,1.2982154071499183,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,28,0.028357231989502907,0.023494230583310127,1.294800860294567,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,29,0.02834874391555786,0.023182019591331482,1.2955752852171016,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,30,0.02814546786248684,0.02293195016682148,1.288511970461862,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,31,0.02799767069518566,0.023055044934153557,1.27968752299222,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,32,0.02835489995777607,0.02336370386183262,1.296254945609015,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,33,0.02807718701660633,0.023000678047537804,1.2844106722701072,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,34,0.027929723262786865,0.02262883260846138,1.2762375470274108,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,35,0.02750522457063198,0.02242448553442955,1.2558992331374885,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,36,0.027454925701022148,0.022392308339476585,1.2527323774816692,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,37,0.027560420334339142,0.022675441578030586,1.2537199223007738,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,38,0.027730798348784447,0.022641398012638092,1.2642339939686167,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,39,0.027258628979325294,0.022218480706214905,1.2448705255117452,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,40,0.027732178568840027,0.022948013618588448,1.2673997278029845,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,41,0.027496827766299248,0.022402118891477585,1.2569626547953368,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,42,0.02784551866352558,0.022915737703442574,1.2718623636328663,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,43,0.027783656492829323,0.0228184275329113,1.2659909398110365,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
