hub,date,features_file,symbol,n_agents,n_type_NoiseAgent,n_type_ValueAgent,n_type_MomentumAgent,mid_mean,mid_std,mid_min,mid_max,mid_median,spread_mean,spread_std,spread_min,spread_max,spread_median,fills_total,fills_mean_per_agent,vol_total,vol_mean_per_agent,vwap_proxy,price,target_next_price,target_next_date,log_ret_next
TTF,2022-11-17,data/simulated_trades_long/agent_features_TTF_2022-11-17.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,112.55599975585938,115.50900268554688,2022-11-18,0.025897598850745496
TTF,2022-11-18,data/simulated_trades_long/agent_features_TTF_2022-11-18.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,115.50900268554688,116.12799835205078,2022-11-21,0.005344544586180611
TTF,2022-11-21,data/simulated_trades_long/agent_features_TTF_2022-11-21.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,116.12799835205078,119.63899993896484,2022-11-22,0.02978585796823552
TTF,2022-11-22,data/simulated_trades_long/agent_features_TTF_2022-11-22.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,119.63899993896484,129.6199951171875,2022-11-23,0.0801281805212648
TTF,2022-11-23,data/simulated_trades_long/agent_features_TTF_2022-11-23.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,129.6199951171875,124.37000274658205,2022-11-25,-0.041346039579750915
TTF,2022-11-25,data/simulated_trades_long/agent_features_TTF_2022-11-25.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,124.37000274658205,123.28199768066406,2022-11-28,-0.008786620450933036
TTF,2022-11-28,data/simulated_trades_long/agent_features_TTF_2022-11-28.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,123.28199768066406,132.28599548339844,2022-11-29,0.07049181597436771
TTF,2022-11-29,data/simulated_trades_long/agent_features_TTF_2022-11-29.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,132.28599548339844,146.39700317382812,2022-11-30,0.10135591992052628
TTF,2022-11-30,data/simulated_trades_long/agent_features_TTF_2022-11-30.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,146.39700317382812,139.25799560546875,2022-12-01,-0.049993834964794814
TTF,2022-12-01,data/simulated_trades_long/agent_features_TTF_2022-12-01.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,139.25799560546875,135.56199645996094,2022-12-02,-0.026899222097923392
TTF,2022-12-02,data/simulated_trades_long/agent_features_TTF_2022-12-02.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,135.56199645996094,134.69900512695312,2022-12-05,-0.006386376584770481
TTF,2022-12-05,data/simulated_trades_long/agent_features_TTF_2022-12-05.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,134.69900512695312,138.48800659179688,2022-12-06,0.027741029326670663
TTF,2022-12-06,data/simulated_trades_long/agent_features_TTF_2022-12-06.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,138.48800659179688,149.2449951171875,2022-12-07,0.07480549128451486
TTF,2022-12-07,data/simulated_trades_long/agent_features_TTF_2022-12-07.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,149.2449951171875,138.89300537109375,2022-12-08,-0.07188532696448124
TTF,2022-12-08,data/simulated_trades_long/agent_features_TTF_2022-12-08.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,138.89300537109375,139.11300659179688,2022-12-09,0.0015827086980921834
TTF,2022-12-09,data/simulated_trades_long/agent_features_TTF_2022-12-09.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,139.11300659179688,136.58999633789062,2022-12-12,-0.018302888687040664
TTF,2022-12-12,data/simulated_trades_long/agent_features_TTF_2022-12-12.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,136.58999633789062,137.5290069580078,2022-12-13,0.006851143348523436
TTF,2022-12-13,data/simulated_trades_long/agent_features_TTF_2022-12-13.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,137.5290069580078,131.51100158691406,2022-12-14,-0.04474434417613171
TTF,2022-12-14,data/simulated_trades_long/agent_features_TTF_2022-12-14.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,131.51100158691406,134.76699829101562,2022-12-15,0.02445683832913126
TTF,2022-12-15,data/simulated_trades_long/agent_features_TTF_2022-12-15.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,134.76699829101562,115.45099639892578,2022-12-16,-0.15470118237539676
TTF,2022-12-16,data/simulated_trades_long/agent_features_TTF_2022-12-16.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,115.45099639892578,108.54299926757812,2022-12-19,-0.06169976524455034
TTF,2022-12-19,data/simulated_trades_long/agent_features_TTF_2022-12-19.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,108.54299926757812,105.68800354003906,2022-12-20,-0.026655010014176028
TTF,2022-12-20,data/simulated_trades_long/agent_features_TTF_2022-12-20.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,105.68800354003906,97.7519989013672,2022-12-21,-0.07805774329599657
TTF,2022-12-21,data/simulated_trades_long/agent_features_TTF_2022-12-21.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,97.7519989013672,91.93800354003906,2022-12-22,-0.06131917244651319
TTF,2022-12-22,data/simulated_trades_long/agent_features_TTF_2022-12-22.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,91.93800354003906,82.97699737548828,2022-12-23,-0.10255104599688902
TTF,2022-12-23,data/simulated_trades_long/agent_features_TTF_2022-12-23.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,82.97699737548828,80.04299926757812,2022-12-27,-0.03599944820969547
TTF,2022-12-27,data/simulated_trades_long/agent_features_TTF_2022-12-27.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,80.04299926757812,81.35099792480469,2022-12-28,0.016209119521194637
TTF,2022-12-28,data/simulated_trades_long/agent_features_TTF_2022-12-28.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,81.35099792480469,83.83000183105469,2022-12-29,0.03001785984890315
TTF,2022-12-29,data/simulated_trades_long/agent_features_TTF_2022-12-29.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,83.83000183105469,76.31500244140625,2022-12-30,-0.09392141713398416
TTF,2022-12-30,data/simulated_trades_long/agent_features_TTF_2022-12-30.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,76.31500244140625,72.31400299072266,2023-01-03,-0.053851753960408644
TTF,2023-01-03,data/simulated_trades_long/agent_features_TTF_2023-01-03.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,72.31400299072266,65.02200317382812,2023-01-04,-0.10629206641733191
TTF,2023-01-04,data/simulated_trades_long/agent_features_TTF_2023-01-04.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,65.02200317382812,72.4219970703125,2023-01-05,0.10778435720311563
TTF,2023-01-05,data/simulated_trades_long/agent_features_TTF_2023-01-05.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,72.4219970703125,69.53399658203125,2023-01-06,-0.04069428775868289
TTF,2023-01-06,data/simulated_trades_long/agent_features_TTF_2023-01-06.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,69.53399658203125,74.302001953125,2023-01-09,0.0663221031231922
TTF,2023-01-09,data/simulated_trades_long/agent_features_TTF_2023-01-09.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,74.302001953125,70.07099914550781,2023-01-10,-0.05862889401935423
TTF,2023-01-10,data/simulated_trades_long/agent_features_TTF_2023-01-10.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,70.07099914550781,65.34600067138672,2023-01-11,-0.06981276193284724
TTF,2023-01-11,data/simulated_trades_long/agent_features_TTF_2023-01-11.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,65.34600067138672,66.80899810791016,2023-01-12,0.022141534089356263
TTF,2023-01-12,data/simulated_trades_long/agent_features_TTF_2023-01-12.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,66.80899810791016,64.81199645996094,2023-01-13,-0.03034705690666062
TTF,2023-01-13,data/simulated_trades_long/agent_features_TTF_2023-01-13.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,64.81199645996094,60.06100082397461,2023-01-17,-0.07612999062644832
TTF,2023-01-17,data/simulated_trades_long/agent_features_TTF_2023-01-17.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,60.06100082397461,61.70899963378906,2023-01-18,0.027069055285967814
TTF,2023-01-18,data/simulated_trades_long/agent_features_TTF_2023-01-18.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,61.70899963378906,60.71699905395508,2023-01-19,-0.01620607226719617
TTF,2023-01-19,data/simulated_trades_long/agent_features_TTF_2023-01-19.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,60.71699905395508,66.89800262451172,2023-01-20,0.09694540138167262
TTF,2023-01-20,data/simulated_trades_long/agent_features_TTF_2023-01-20.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,66.89800262451172,65.9990005493164,2023-01-23,-0.013529511833040075
TTF,2023-01-23,data/simulated_trades_long/agent_features_TTF_2023-01-23.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,65.9990005493164,58.26900100708008,2023-01-24,-0.12456936191819423
TTF,2023-01-24,data/simulated_trades_long/agent_features_TTF_2023-01-24.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,58.26900100708008,56.65999984741211,2023-01-25,-0.02800174509207043
TTF,2023-01-25,data/simulated_trades_long/agent_features_TTF_2023-01-25.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,56.65999984741211,54.814998626708984,2023-01-26,-0.03310463763602023
TTF,2023-01-26,data/simulated_trades_long/agent_features_TTF_2023-01-26.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,54.814998626708984,55.42499923706055,2023-01-27,0.011066887663810476
TTF,2023-01-27,data/simulated_trades_long/agent_features_TTF_2023-01-27.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,55.42499923706055,55.15599822998047,2023-01-30,-0.004865239848773406
TTF,2023-01-30,data/simulated_trades_long/agent_features_TTF_2023-01-30.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,55.15599822998047,57.35200119018555,2023-01-31,0.0390422354145219
TTF,2023-01-31,data/simulated_trades_long/agent_features_TTF_2023-01-31.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,57.35200119018555,59.527000427246094,2023-02-01,0.03722226101097981
TTF,2023-02-01,data/simulated_trades_long/agent_features_TTF_2023-02-01.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,59.527000427246094,57.040000915527344,2023-02-02,-0.042677206157184955
TTF,2023-02-02,data/simulated_trades_long/agent_features_TTF_2023-02-02.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,57.040000915527344,57.88899993896485,2023-02-03,0.014774590590094228
TTF,2023-02-03,data/simulated_trades_long/agent_features_TTF_2023-02-03.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,57.88899993896485,58.10900115966797,2023-02-06,0.0037931944069171664
TTF,2023-02-06,data/simulated_trades_long/agent_features_TTF_2023-02-06.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,58.10900115966797,55.40299987792969,2023-02-07,-0.047686835445346354
TTF,2023-02-07,data/simulated_trades_long/agent_features_TTF_2023-02-07.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,55.40299987792969,53.6870002746582,2023-02-08,-0.03146285004613336
TTF,2023-02-08,data/simulated_trades_long/agent_features_TTF_2023-02-08.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,53.6870002746582,52.73400115966797,2023-02-09,-0.017910460860731447
TTF,2023-02-09,data/simulated_trades_long/agent_features_TTF_2023-02-09.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,52.73400115966797,53.946998596191406,2023-02-10,0.02274162629099985
TTF,2023-02-10,data/simulated_trades_long/agent_features_TTF_2023-02-10.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,53.946998596191406,51.707000732421875,2023-02-13,-0.04240887406013316
TTF,2023-02-13,data/simulated_trades_long/agent_features_TTF_2023-02-13.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,51.707000732421875,52.38600158691406,2023-02-14,0.01304622731711147
TTF,2023-02-14,data/simulated_trades_long/agent_features_TTF_2023-02-14.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,52.38600158691406,54.71599960327149,2023-02-15,0.04351675362707441
TTF,2023-02-15,data/simulated_trades_long/agent_features_TTF_2023-02-15.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,54.71599960327149,52.01100158691406,2023-02-16,-0.050700898793528903
TTF,2023-02-16,data/simulated_trades_long/agent_features_TTF_2023-02-16.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,52.01100158691406,49.047000885009766,2023-02-17,-0.0586762250774826
TTF,2023-02-17,data/simulated_trades_long/agent_features_TTF_2023-02-17.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,49.047000885009766,48.54199981689453,2023-02-21,-0.01034964129653737
TTF,2023-02-21,data/simulated_trades_long/agent_features_TTF_2023-02-21.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,48.54199981689453,50.56800079345703,2023-02-22,0.04088958205192572
TTF,2023-02-22,data/simulated_trades_long/agent_features_TTF_2023-02-22.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,50.56800079345703,50.779998779296875,2023-02-23,0.004183571376589423
TTF,2023-02-23,data/simulated_trades_long/agent_features_TTF_2023-02-23.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,50.779998779296875,51.01300048828125,2023-02-24,0.004577959537348519
TTF,2023-02-24,data/simulated_trades_long/agent_features_TTF_2023-02-24.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,51.01300048828125,47.29899978637695,2023-02-27,-0.0755913626659157
TTF,2023-02-27,data/simulated_trades_long/agent_features_TTF_2023-02-27.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,47.29899978637695,46.665000915527344,2023-02-28,-0.013494710472058191
TTF,2023-02-28,data/simulated_trades_long/agent_features_TTF_2023-02-28.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,46.665000915527344,47.08399963378906,2023-03-01,0.008938794135559203
TTF,2023-03-01,data/simulated_trades_long/agent_features_TTF_2023-03-01.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,47.08399963378906,46.814998626708984,2023-03-02,-0.005729597715983914
TTF,2023-03-02,data/simulated_trades_long/agent_features_TTF_2023-03-02.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,46.814998626708984,44.97999954223633,2023-03-03,-0.039985698702308614
TTF,2023-03-03,data/simulated_trades_long/agent_features_TTF_2023-03-03.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,44.97999954223633,42.14899826049805,2023-03-06,-0.06500701825040389
TTF,2023-03-06,data/simulated_trades_long/agent_features_TTF_2023-03-06.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,42.14899826049805,43.369998931884766,2023-03-07,0.02855701511558406
TTF,2023-03-07,data/simulated_trades_long/agent_features_TTF_2023-03-07.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,43.369998931884766,42.3390007019043,2023-03-08,-0.024059269541123474
TTF,2023-03-08,data/simulated_trades_long/agent_features_TTF_2023-03-08.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,42.3390007019043,43.5989990234375,2023-03-09,0.029325528235229825
TTF,2023-03-09,data/simulated_trades_long/agent_features_TTF_2023-03-09.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,43.5989990234375,52.85699844360352,2023-03-10,0.19255593251777636
TTF,2023-03-10,data/simulated_trades_long/agent_features_TTF_2023-03-10.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,52.85699844360352,49.58399963378906,2023-03-13,-0.06392193077145825
TTF,2023-03-13,data/simulated_trades_long/agent_features_TTF_2023-03-13.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,49.58399963378906,44.185001373291016,2023-03-14,-0.1152827976092774
TTF,2023-03-14,data/simulated_trades_long/agent_features_TTF_2023-03-14.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,44.185001373291016,42.904998779296875,2023-03-15,-0.029397055242665893
TTF,2023-03-15,data/simulated_trades_long/agent_features_TTF_2023-03-15.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,42.904998779296875,44.34099960327149,2023-03-16,0.03292140717840164
TTF,2023-03-16,data/simulated_trades_long/agent_features_TTF_2023-03-16.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,44.34099960327149,42.85699844360352,2023-03-17,-0.0340407920402237
TTF,2023-03-17,data/simulated_trades_long/agent_features_TTF_2023-03-17.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,42.85699844360352,39.32500076293945,2023-03-20,-0.08600848760074209
TTF,2023-03-20,data/simulated_trades_long/agent_features_TTF_2023-03-20.csv,ABM,1114,1000,102,12,97953.59917355372,2238.0584466129894,94316.0,103197.0,96710.0,105.57438016528926,331.8992320776949,1.0,2706.0,12.0,0.0,0.0,0.0,0.0,,39.32500076293945,42.400001525878906,2023-03-21,0.07528792988040411
